user_id,track_id,artists,album_name,track_name,popularity,duration_ms,danceability,energy,liveness,valence,tempo,track_genre
7641,17641,Boney M.,Love For Sale,Belfast,44,210440,0.716,0.819,0.0917,0.727,130.946,disco
7642,17642,Tensnake;Purple Disco Machine,Coma Cat (Purple Disco Machine Re-Work),Coma Cat - Purple Disco Machine Re-Work,59,208544,0.653,0.978,0.309,0.756,122.017,disco
7643,17643,Christopher Cross,Christopher Cross,Ride Like the Wind,67,275506,0.669,0.707,0.0997,0.806,124.335,disco
7644,17644,Frankie Valli,Grease (The Original Motion Picture Soundtrack),Grease - From “Grease”,62,205733,0.821,0.365,0.0883,0.85,109.638,disco
7645,17645,Alex Gaudino;Bottai;Moncrieff;Blush,Ultra 2021,Remember Me,31,229636,0.73,0.877,0.136,0.181,110.008,disco
7646,17646,Lorenz Büffel,Schifoan,Schifoan,30,189426,0.725,0.998,0.297,0.97,130.959,disco
7647,17647,Bagno,Parkiet,Parkiet,30,138631,0.852,0.751,0.29,0.944,145.107,disco
7648,17648,Soulsearcher,Can't Get Enough!,Can't Get Enough! - Vocal Club Mix,32,409920,0.742,0.973,0.346,0.984,128.123,disco
7649,17649,Paul Young,From Time To Time - The Singles Collection,Love of the Common People,60,220733,0.744,0.609,0.0599,0.893,90.723,disco
7650,17650,LETNI;V- Unit,Pamiętniki z wakacji,Tylko Hit na Lato,30,240445,0.79,0.888,0.13,0.903,125.056,disco
7651,17651,Fair Play,Ładne oczy (Radio edit),Ładne oczy - Radio edit,29,254891,0.681,0.932,0.352,0.953,138.006,disco
7652,17652,Milano,"Kasiu, Katarzyno","Kasiu, Katarzyno",30,246465,0.673,0.953,0.363,0.701,135.033,disco
7653,17653,André Stade,Bis ans Ende der Zeit,Bis ans Ende der Zeit,30,214671,0.6,0.84,0.389,0.349,123.956,disco
7654,17654,Earth n Days,Selection ADE 2022,Come On,0,184320,0.722,0.902,0.184,0.703,125.001,disco
7655,17655,B-qll,Czy to czujesz?,Czy to czujesz,29,198207,0.655,0.931,0.251,0.818,138.551,disco
7656,17656,Peaches & Herb,The Best Of Peaches & Herb: Love Is Strange,Close Your Eyes,31,154173,0.489,0.208,0.102,0.48,81.489,disco
7657,17657,Michael Fischer,Unser Moment,Unser Moment,30,204843,0.733,0.879,0.352,0.826,127.967,disco
7658,17658,Level 42,Classic,Something About You,31,264600,0.721,0.672,0.201,0.804,104.976,disco
7659,17659,SoLeo,Cyganeczka Zosia (2021),Cyganeczka Zosia - 2021,29,178378,0.656,0.851,0.25,0.837,148.078,disco
7660,17660,Schäfer Heinrich,Das Schäferlied,Das Schäferlied - Radio Version,30,203626,0.852,0.957,0.372,0.93,126.936,disco
7661,17661,Jacek Stachursky,1 (Remastered),Czuje I Wiem (Restless Heart),30,253586,0.741,0.957,0.35,0.822,93.02,disco
7662,17662,Willi Herren;Ikke Hüftgold,So gehn die Gauchos (So gehn die Deutschen),So gehn die Gauchos (So gehn die Deutschen) - Mallorca Mix,30,182832,0.564,0.92,0.348,0.691,142.039,disco
7663,17663,Red Queen,Niby Jesteś Ale Nie Ma Cię (Radio Edit),Niby Jesteś Ale Nie Ma Cię - Radio Edit,29,186886,0.68,0.819,0.15,0.806,142.038,disco
7664,17664,DiscoBoys,Jeśli Tylko Byś Chciała,Jeśli Tylko Byś Chciała,30,206530,0.889,0.904,0.12,0.924,145.09,disco
7665,17665,Earth n Days;Mattei & Omich,Selection ADE 2022,Wait A Minute - Mattei & Omich Remix,0,214000,0.698,0.939,0.26,0.787,123.993,disco
7666,17666,Fantasy,Lieder unseres Lebens,One Way Wind,30,235376,0.662,0.821,0.336,0.53,109.023,disco
7667,17667,Barry White,Barry White's Greatest Hits,I've Got So Much To Give,31,190333,0.596,0.464,0.229,0.68,106.937,disco
7668,17668,Magik Band,Przeboje Magika vol.2,Góraleczka 2020 - Radio Edit,30,221538,0.711,0.831,0.313,0.963,143.058,disco
7669,17669,Brunner & Brunner,Leben,"Liebe lacht, Liebe weint - Originalversion",30,260186,0.693,0.913,0.0959,0.597,121.978,disco
7670,17670,Allessa,Weihnachten Playlist,Schenk mir dein Herz zum Weihnachtsfest,0,191380,0.545,0.654,0.102,0.401,163.795,disco
7671,17671,Allessa,Heiliger Abend,Schenk mir dein Herz zum Weihnachtsfest,0,191380,0.545,0.654,0.102,0.401,163.795,disco
7672,17672,Allessa,Beste Weihnachtslieder,Schenk mir dein Herz zum Weihnachtsfest,0,191380,0.545,0.654,0.102,0.401,163.795,disco
7673,17673,Allessa,Layla sitzt dicht im Flieger,Adrenalin,0,177986,0.726,0.76,0.301,0.487,126.023,disco
7674,17674,Brunner & Brunner,Unsere große Zeit,Du bist alles auf dieser Welt,31,202386,0.685,0.775,0.228,0.787,125.327,disco
7675,17675,Allessa,Weihnachten Playlist,Zu Weihnachten wünsch ich mir Dich,0,181080,0.758,0.922,0.0465,0.97,112.028,disco
7676,17676,Allessa,Beste Weihnachtslieder,Zu Weihnachten wünsch ich mir Dich,0,181080,0.758,0.922,0.0465,0.97,112.028,disco
7677,17677,Allessa,Weihnachten Musik,Zu Weihnachten wünsch ich mir Dich,0,181080,0.758,0.922,0.0465,0.97,112.028,disco
7678,17678,Allessa;Hubert Molander,Layla sitzt dicht im Flieger,Lüg nochmal - Discofox Remix,0,195933,0.722,0.857,0.0995,0.925,125.955,disco
7679,17679,Kordian,Kordian,Ja nie jestem milionerem,30,165946,0.586,0.902,0.844,0.917,152.006,disco
7680,17680,Jürgen Drews,Das ultimative Jubiläums-Best-Of,Was einmal war das kommt nie wieder,31,190640,0.623,0.972,0.314,0.665,130.013,disco
7681,17681,Polo & Pan;Channel Tres,Tunnel,Tunnel,53,310573,0.73,0.505,0.148,0.38,119.995,disco
7682,17682,Rampa;WhoMadeWho,They Will EP,Tell Me Are We,50,413314,0.62,0.863,0.113,0.1,121.995,disco
7683,17683,Akcent;Lidia Buble;Ddy Nunes,Around the World,Kamelia,25,203582,0.65,0.714,0.241,0.489,97.001,disco
7684,17684,The Knocks;Totally Enormous Extinct Dinosaurs,HISTORY,Walking On Water (feat. Totally Enormous Extinct Dinosaurs),57,216106,0.768,0.613,0.196,0.218,124.956,disco
7685,17685,Eric Prydz;Floyd,Proper Education - EP,Proper Education - Radio Edit,54,198567,0.537,0.937,0.0917,0.324,124.938,disco
7686,17686,Axwell;Shapov;Years,Belong,Belong - Axwell & Years Remode Edit,44,217500,0.536,0.881,0.104,0.215,127.958,disco
7687,17687,The Weather Girls,Success,It's Raining Men,62,325426,0.69,0.744,0.453,0.56,136.918,disco
7688,17688,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),How Deep Is Your Love - Serban Mix,57,246240,0.578,0.497,0.116,0.504,104.934,disco
7689,17689,Boney M.,Boonoonoonoos,Malaika,39,206173,0.824,0.621,0.356,0.746,119.149,disco
7690,17690,Phats & Small;Toney Lee,Turn Around - Single,Turn Around - Radio Edit,62,212146,0.797,0.752,0.264,0.801,131.932,disco
7691,17691,Jacek Stachursky,Angelina,Angelina,30,199750,0.792,0.734,0.114,0.611,120.018,disco
7692,17692,Bee Gees,The Ultimate Bee Gees,Stayin Alive,57,283146,0.703,0.831,0.218,0.949,103.573,disco
7693,17693,Maxel,Już Nie Jesteś Sam,Już Nie Jesteś Sam,30,306808,0.722,0.95,0.0485,0.923,133.88,disco
7694,17694,The Bar-Kays,Propositions,Anticipation,30,346746,0.683,0.541,0.11,0.743,147.308,disco
7695,17695,Heatwave,Too Hot to Handle (Expanded Edition),Sho'Nuff Must be Luv,31,245813,0.465,0.295,0.0753,0.316,83.001,disco
7696,17696,Barry White,Love's Theme: The Best Of The 20th Century Records Singles,Don't Make Me Wait Too Long,30,196053,0.569,0.835,0.153,0.883,123.222,disco
7697,17697,The Bar-Kays,The Best Of The Bar-Kays (Vol. 2),Do It (Let Me See You Shake),30,251960,0.874,0.446,0.119,0.917,125.17,disco
7698,17698,Vivat,Słońce,Słońce,29,232904,0.728,0.815,0.109,0.904,127.995,disco
7699,17699,The Bar-Kays,The Best Of The Bar-Kays (Vol. 2),Freaky Behavior,29,311933,0.901,0.655,0.048,0.975,128.649,disco
7700,17700,Michael Wendler,Unbesiegt,Echolot,30,211146,0.797,0.783,0.149,0.712,132.047,disco
7701,17701,DJ Düse;Frenzy;DJ Cashi,Ballermann Hits Party 2023,9 Euro Ticket,0,212000,0.652,0.912,0.348,0.696,140.982,disco
7702,17702,Dawid Narożny;Endrju,Zrobię z Ciebie Pannę Młodą,Zrobię z Ciebie Pannę Młodą,29,165999,0.703,0.799,0.0271,0.967,150.075,disco
7703,17703,Magda Niewińska,Dziękuję za Ciebie,Mężu Drogi Mój,30,191982,0.667,0.902,0.0635,0.952,91.956,disco
7704,17704,Tina Charles,I Love To Love - The Best Of,I Love to Love,61,183693,0.677,0.703,0.514,0.962,99.419,disco
7705,17705,Marry;Balineiro,Hoch die Hände Nachtgebet,Hoch die Hände Nachtgebet,30,196000,0.592,0.984,0.116,0.69,139.88,disco
7706,17706,Hansi Süssenbach,Tausendmal an Dich gedacht,Tausendmal an Dich gedacht - Fox Mix,30,219906,0.77,0.767,0.13,0.928,124.025,disco
7707,17707,Der Benniii,Oh La La Larissa,Oh La La Larissa,29,204639,0.658,0.999,0.342,0.581,133.863,disco
7708,17708,Escort,Escort,Cocaine Blues,29,247706,0.781,0.822,0.0778,0.976,108.996,disco
7709,17709,Patrick Lindner,Ich feier' die Zeit,Gefühl ist eine Achterbahn - Version 2019,30,223186,0.739,0.958,0.169,0.884,121.008,disco
7710,17710,Mirage,To Proste Tak…,Mówiłaś Tylko Ty i Ja,30,257160,0.603,0.928,0.116,0.876,140,disco
7711,17711,Maggie Reilly,Echoes (Deluxe Version Remastered),Everytime We Touch - Remastered,35,244533,0.633,0.821,0.0736,0.579,105.917,disco
7712,17712,Tobee,Überdosis Glück,Eine Weiße Rose,30,215509,0.632,0.999,0.256,0.935,139.988,disco
7713,17713,Zespół Starling,Serduszko puka w rytmie cha-cha,Najtrudniejszy pierwszy krok,30,154586,0.768,0.695,0.234,0.862,123.177,disco
7714,17714,Fantasy,Casanova,Casanova,30,223533,0.685,0.881,0.448,0.772,124.002,disco
7715,17715,AA Apres-Ski!,Apres-Ski Lawine 2010,Hey wir wolln die Eisbärn sehn,29,188946,0.535,0.931,0.087,0.626,137.972,disco
7716,17716,Crazibiza;Laurent Simeca,"Amsterdam After Disco, Vol. 5",Ain't No Sunshine - Tommyboy Radio Mix,0,195118,0.759,0.868,0.117,0.388,123.016,disco
7717,17717,Baciary,Baciar jo se baciar,Żegnaj miła,30,206919,0.58,0.566,0.0851,0.65,181.122,disco
7718,17718,Classic,Miłego dnia,Miłego dnia,29,193426,0.631,0.886,0.0457,0.855,125.024,disco
7719,17719,Rick Arena;Deejay Biene;Aquagen;Moses C,Ich liebe Dich (Aquagen Remix),Ich liebe Dich - Aquagen Remix,29,172557,0.544,0.834,0.128,0.403,149.976,disco
7720,17720,Crazibiza;HOP;House of Prayers,"Amsterdam After Disco, Vol. 5",Stomp - HOP Remix,0,271219,0.849,0.9,0.0421,0.22,123.011,disco
7721,17721,Crazibiza;Greg Note,"Amsterdam After Disco, Vol. 5",Sunshine Day - House of Prayers Remix,0,280320,0.788,0.936,0.0834,0.721,125.013,disco
7722,17722,Crazibiza;Cheesecake Boys,"Amsterdam After Disco, Vol. 5",Nasty - Cheesecake Boys Club Mix,0,284160,0.788,0.981,0.0198,0.684,125.006,disco
7723,17723,Crazibiza;Supersavage,"Amsterdam After Disco, Vol. 5",Higher - Supersavage Remix,0,299520,0.731,0.951,0.163,0.585,124.992,disco
7724,17724,Crazibiza;Ron Carroll,"Amsterdam After Disco, Vol. 5",Tonight - Cheesecake Boys Remix,0,317419,0.89,0.976,0.0829,0.553,124.001,disco
7725,17725,Crazibiza,"Amsterdam After Disco, Vol. 5",Roller Disco - Original Mix,0,286829,0.748,0.915,0.22,0.351,122.996,disco
7726,17726,Crazibiza;Frank Caro;Alemany,"Amsterdam After Disco, Vol. 5","Fresh - Frank Caro, Alemany Remix",0,315967,0.735,0.852,0.424,0.689,124.001,disco
7727,17727,Crazibiza;House of Prayers,"Amsterdam After Disco, Vol. 5",Let's Dance ( Pump It up ) - Original Mix,0,345365,0.826,0.932,0.0306,0.443,122.989,disco
7728,17728,Fantasy,Casanova,Sag nie mehr vielleicht,30,200146,0.674,0.811,0.0583,0.579,123.985,disco
7729,17729,Crazibiza,"Amsterdam After Disco, Vol. 5","Dance & Shout - Block & Crown, Robert Feelgood Remix",0,307429,0.711,0.916,0.0489,0.735,124.976,disco
7730,17730,Fantasy,Bonnie & Clyde,Was hast du denn gedacht,30,213653,0.719,0.822,0.199,0.768,120.052,disco
7731,17731,Cheryl Lynn,Cheryl Lynn (Expanded Edition),Got to Be Real,66,307946,0.836,0.626,0.153,0.898,114.657,disco
7732,17732,Womack & Womack,80s Soul (International Version),Teardrops,67,228573,0.872,0.715,0.177,0.967,133.225,disco
7733,17733,Bonnie Tyler,The Very Best of Bonnie Tyler,Holding Out for a Hero - Single Version,61,261340,0.549,0.89,0.128,0.84,149.092,disco
7734,17734,Eric Carmen,Dirty Dancing: Anniversary Edition,Hungry Eyes,56,247320,0.719,0.634,0.108,0.591,110.597,disco
7735,17735,Akcent,Primul capitol,Kylie,49,248986,0.757,0.816,0.075,0.773,125.018,disco
7736,17736,Maceo Plex;Gabriel Ananda,"Armada Deep House Selection, Vol. 6 (The Finest Deep House Tunes)",Solitary Daze - Radio Edit,53,230400,0.414,0.841,0.134,0.331,125.003,disco
7737,17737,Boney M.,20th Century Hits,Rivers Of Babylon,43,197933,0.73,0.75,0.354,0.785,122.774,disco
7738,17738,Boney M.,The Magic Of Boney M. (Special Remix Edition),Ríos de Babylonia,39,247960,0.659,0.788,0.317,0.963,116.241,disco
7739,17739,Sylvester,Step II,You Make Me Feel (Mighty Real),62,400115,0.629,0.851,0.0947,0.961,130.7,disco
7740,17740,Sister Sledge,We Are Family (1995 Remaster),He's the Greatest Dancer - 1995 Remaster,62,375400,0.7,0.816,0.0901,0.838,113.244,disco
7741,17741,Atlantic Starr,All In The Name Of Love,Always,62,288493,0.606,0.532,0.356,0.327,130.945,disco
7742,17742,BAJOREK,Jestem niewinny,Jestem niewinny,29,195772,0.844,0.737,0.122,0.954,140.001,disco
7743,17743,Lili,Jeszcze więcej,Jeszcze więcej,28,197000,0.745,0.938,0.564,0.947,137.972,disco
7744,17744,Silent Circle,No.1 (Jubiläums Edition),Touch in the Night - Radio Version,53,217669,0.707,0.731,0.28,0.924,123.088,disco
7745,17745,Livin' Joy;A. Manetta,90's Club Hits,Don't Stop Movin' - Radio Mix,31,215226,0.703,0.723,0.297,0.867,129.992,disco
7746,17746,Bayera,Bo z Tobą,Bo z Tobą,29,201739,0.728,0.925,0.0565,0.852,137.979,disco
7747,17747,Cameo,Anthology,Why Have I Lost You - Version 2,29,314906,0.594,0.501,0.12,0.589,134.536,disco
7748,17748,Rose Royce,The Very Best Of Rose Royce,Ooh Boy,29,258760,0.538,0.435,0.0767,0.568,98.891,disco
7749,17749,Saison,Toolroom Amsterdam 2022,Drop It,4,192480,0.655,0.962,0.0823,0.14,125,disco
7750,17750,Paul Johnson;Dudley Slang,MOVELT HOUSE PARTY 2,Dance With Me - Dudley Slang Dub,0,257611,0.762,0.688,0.288,0.811,124.972,disco
7751,17751,Veegas,Lubię jeansy (Radio Edit),Lubię jeansy - Radio Edit,29,241659,0.787,0.937,0.338,0.93,134.023,disco
7752,17752,The Three Degrees,The Three Degrees,When Will I See You Again,62,178746,0.564,0.593,0.343,0.766,120.753,disco
7753,17753,Jagoda & Brylant,Zatańcz ze mną,Zatańcz ze mną,29,209308,0.627,0.868,0.104,0.817,142.037,disco
7754,17754,Peter Wackel,Alt wie ein Baum (Party Remix),Alt wie ein Baum - Party Remix,30,151780,0.625,0.998,0.797,0.666,128.017,disco
7755,17755,Harold Melvin & The Blue Notes;Teddy Pendergrass,To Be True (Expanded Edition) (feat. Teddy Pendergrass),To Be True (feat. Teddy Pendergrass),31,279426,0.391,0.432,0.129,0.523,177.466,disco
7756,17756,Michael Henderson,In The Night-Time,In The Night-Time,29,294880,0.598,0.621,0.192,0.453,98.686,disco
7757,17757,Norman Connors;Michael Henderson;Jean Carn,The Best Of Norman Connors,Valentine Love (feat. Michael Henderson & Jean Carn) - Remastered,30,227160,0.589,0.502,0.117,0.352,97.332,disco
7758,17758,TerazMy,Marzenia dziewczyny,Noce nad jeziorem,29,315924,0.544,0.955,0.359,0.652,150.091,disco
7759,17759,Laban,Hvor Ska' Vi Sove I Nat? (2009 Nat-Klub Version),Hvor ska' vi sove i nat,30,181026,0.622,0.87,0.126,0.805,119.182,disco
7760,17760,The Isley Brothers,The Heat Is On,"Sensuality, Pts. 1 & 2",31,412746,0.528,0.188,0.0942,0.179,119.016,disco
7761,17761,Phyllis Hyman,Prime Of My Life,Living In Confusion,30,426666,0.692,0.467,0.343,0.516,127.98,disco
7762,17762,Paul Johnson,Sense of House Issue 3,Party All Night Long - Original Mix,0,375988,0.879,0.576,0.0793,0.527,127.979,disco
7763,17763,Michael Wendler,Der ultimative Wendler Hitmix,Der ultimative Wendler Hitmix XS,29,609880,0.571,0.949,0.292,0.729,130.819,disco
7764,17764,Jorrgus,W szczęściu (Radio Edit),W szczęściu - Radio Edit,29,256557,0.621,0.674,0.104,0.519,114.975,disco
7765,17765,Grace Jones,Classic Grace Jones,I've Seen That Face Before (Libertango),30,268800,0.807,0.46,0.0604,0.965,133.329,disco
7766,17766,Barry White,All-Time Greatest Hits,"Can't Get Enough Of Your Love, Babe",30,235400,0.74,0.75,0.321,0.592,110.205,disco
7767,17767,Vivat,Teraz chcę być,Teraz chcę być,28,212516,0.694,0.913,0.163,0.833,118.028,disco
7768,17768,Willi Herren,Lobet den Herren,Da sprach der alte Häuptling der Indianer,30,151173,0.693,1,0.31,0.933,137.96,disco
7769,17769,Die Paldauer,Ihre größten Erfolge - Party Fox,Na endlich Du,30,212920,0.726,0.888,0.103,0.961,124.013,disco
7770,17770,Power Play,Kochaj Mnie (Radio Edit),Kochaj Mnie (Radio Edit),30,205035,0.738,0.867,0.227,0.754,144.071,disco
7771,17771,Tom Browne,Pure... Disco/Funk,Funkin' for Jamaica,29,232546,0.788,0.805,0.0184,0.669,110.908,disco
7772,17772,Mister Dex,Czułe słówka,Mam tylko ciebie,30,217053,0.728,0.909,0.0513,0.906,130.013,disco
7773,17773,Biesiada,Piosenki Biesiadne - Cyganska Biesiada / Party songs from Poland - Gypsy Feast,Czerwone i bure,29,230466,0.803,0.426,0.0661,0.965,144.019,disco
7774,17774,Randy Crawford,Through The Eyes Of Love,If You'd Only Believe,31,318000,0.441,0.514,0.199,0.461,75.695,disco
7775,17775,Andreas Fulterer,Discofox 2016,1000 Träume weit (Tornerò) [Party-Oooh-Mix],29,262649,0.621,0.947,0.0755,0.792,116.021,disco
7776,17776,Nockis,Alles Hits!,War's das schon,30,226093,0.65,0.886,0.0679,0.803,100.022,disco
7777,17777,Oliver Frank,Hautnah,7 Wochen (Italienische Sehnsucht Part 2),30,224880,0.626,0.998,0.0595,0.696,132.006,disco
7778,17778,Marcin Siegienczuk,Top Hits Disco Polo Vol6,Martini z Lodem,29,205984,0.727,0.816,0.309,0.883,126.969,disco
7779,17779,Oliver Frank,Best of – Die Italo-Sommer-Edition Vol.1,Italienische Sehnsucht,29,235453,0.625,0.868,0.785,0.74,131.022,disco
7780,17780,Brunner & Brunner,Leben,Wie der Wind wehst Du mir in's Gesicht - Originalversion,30,206320,0.571,0.857,0.391,0.603,130.055,disco
7781,17781,Laurent Wolf,No Stress,No Stress,57,201453,0.726,0.793,0.143,0.755,130.003,disco
7782,17782,Roosevelt,Polydans,Feels Right,33,274716,0.587,0.951,0.412,0.933,106.214,disco
7783,17783,Wham!,Fantastic,Club Tropicana,64,265600,0.658,0.714,0.651,0.806,117.283,disco
7784,17784,Satin Jackets,Hidden Treasures EP,Levante,57,193397,0.55,0.484,0.272,0.136,102.001,disco
7785,17785,Chris Malinchak,So Good To Me (Remixes),So Good to Me - Radio Edit,56,158677,0.716,0.465,0.147,0.416,120.988,disco
7786,17786,Boney M.,Nightflight to Venus,Painter Man,40,190720,0.624,0.803,0.214,0.962,129.094,disco
7787,17787,Yves Larock;Steff da Campo;Jaba,Rise Up 2021 (feat. Jaba),Rise Up 2021 (feat. Jaba) - Radio Edit,52,155238,0.784,0.823,0.137,0.574,125.931,disco
7788,17788,Teena Marie,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),"Lead Me On - From ""Top Gun"" Original Soundtrack",47,227600,0.673,0.804,0.0759,0.961,132.907,disco
7789,17789,Wham!,The Final,I'm Your Man,62,243093,0.756,0.837,0.0567,0.588,132.146,disco
7790,17790,Claptone;Mylo,Drop The Pressure,Drop The Pressure,57,180990,0.699,0.869,0.0767,0.252,124.003,disco
7791,17791,Lionel Richie,Lionel Richie,Truly,60,200506,0.366,0.238,0.0876,0.131,68.377,disco
7792,17792,Frankie Valli,Frankie Valli...Is The Word,Grease - 2007 Remaster,64,207306,0.82,0.464,0.101,0.872,109.374,disco
7793,17793,Boney M.,The Essential Boney M.,Ma Baker,51,274773,0.744,0.728,0.318,0.904,129.001,disco
7794,17794,Eats Everything;Charlotte de Witte,Space Raiders (Charlotte de Witte Remix),Space Raiders - Charlotte de Witte Remix,54,438720,0.749,0.731,0.111,0.0598,131.997,disco
7795,17795,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",52,243933,0.613,0.23,0.131,0.672,104.974,disco
7796,17796,Klaus & Klaus,Feiern Bis Der Arzt Kommt,Ein Rudi Völler,30,212946,0.611,0.79,0.329,0.838,140.966,disco
7797,17797,Nick Kamen,Move Until We Fly,I Promised Myself,63,240773,0.581,0.801,0.0326,0.692,128.179,disco
7798,17798,Miss Chantal,Darf ich bitten,Darf ich bitten,29,178000,0.703,0.918,0.0934,0.511,123.957,disco
7799,17799,Ikke Hüftgold,Dicke Hits und Kartoffelsalat aus dem Märchenland,Huuh,29,167487,0.509,0.964,0.347,0.669,136.211,disco
7800,17800,Lionel Richie,The Definitive Collection,Angel,44,221853,0.732,0.81,0.0927,0.609,128.001,disco
7801,17801,Tony Esposito,Latin Classic,Kalimba De Luna,30,229533,0.568,0.915,0.0785,0.65,110.84,disco
7802,17802,Mirage & Yoko;Tom Socket,To Proste Tak,To Proste Tak (Tom Socket Remix),29,240019,0.793,0.839,0.608,0.837,130.024,disco
7803,17803,Der Benniii,Mona Lisa,Mona Lisa (Du Luder),29,221834,0.497,0.982,0.348,0.647,139.994,disco
7804,17804,Tavares,Anthology,Check It Out - Remastered,30,206933,0.415,0.358,0.67,0.422,125.414,disco
7805,17805,Tim Toupet,Tote Enten (Xtreme Sound Party Mix),Tote Enten (Xtreme Sound Party Mix),29,202648,0.778,0.998,0.0571,0.884,133.888,disco
